tree_id,username,label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
6jmube,MerrieLee,1.0,-8.179879462554762e-06,-0.00013750633841624988,0.00013760495599093165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,neofederalist,0.0,5.401037548509195e-06,2.700090317559132e-05,-1.7767838920777364e-05,-3.9887826822046e-05,-1.5961726495422267e-06,-2.520219962767345e-06,4.667878251972563e-06,1.43875951897175e-06,-9.326411600176981e-07,9.288632753131164e-07,0.00011802363530525525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,Ansuz07,0.0,6.355175508644364e-06,1.5982173938337834e-05,-4.990985987216854e-06,-3.886451047118249e-05,-4.837053701259153e-06,-2.2768338023642693e-05,9.441237502914212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,aggsalad,1.0,-1.1882244786332272e-05,-3.0629614846358025e-05,9.056983002587503e-06,6.826219538896476e-05,9.670298672208133e-06,6.41497870757516e-06,-3.2335191933175456e-05,-3.944848221252588e-06,2.931011584843661e-06,-2.865024604274522e-06,-4.637917704470439e-06,4.709261013092679e-06,-3.905346851113962e-06,-3.9814021268277045e-06,3.824474899089728e-06,-5.996683360060101e-05,0.0001476592551440676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,jm0112358_work,1.0,-9.007490479340472e-06,-2.3698058982361115e-05,7.161261739291313e-06,5.4858505205233505e-05,7.151394337476613e-06,1.3512721427900541e-05,-5.954020788067052e-05,-1.765072354175943e-06,1.5193351413405897e-06,-1.4905523547093663e-06,-2.4451182661768496e-06,2.4916376123472853e-06,-1.741795036100227e-06,-1.967147948100312e-06,1.8262834368911236e-06,-3.3056459848007535e-05,5.441909599792018e-06,4.70509312692966e-06,0.00012163808754977417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,jm0112358,1.0,-1.11042500148664e-05,-1.9208766626792067e-05,8.245137547367559e-06,3.4063234489067685e-05,6.700831482467767e-06,1.8656867021596078e-05,-4.675765228440464e-05,-4.3281528750041985e-06,4.5688038091231865e-06,-4.161314393137265e-06,-5.7329908440295075e-06,3.361430679459405e-05,-1.8527497599209114e-06,-8.598515352182734e-06,8.981283463980733e-06,-1.0966911487127505e-05,4.871860944350622e-06,9.252425833825848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,Loyalt,1.0,-1.0882649714450143e-05,-1.8971677792754287e-05,1.1045360201437557e-05,3.472816095848703e-05,4.636672027586418e-06,1.2024478543096265e-05,-2.993200628307841e-05,-5.2352401176067e-06,3.814942624040173e-06,-2.5451542719622667e-06,-2.4441319926450585e-05,0.00017402977802439537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,elliptibang,1.0,-1.1618236850904688e-05,-1.4897028121494455e-05,9.679939656715373e-06,3.5200927186796546e-05,3.112479739968152e-06,1.586412100834244e-05,-3.528757151976093e-05,-5.415824645963135e-06,5.0888837147114235e-06,-3.416920622339872e-06,-1.0732066823085807e-06,3.945048548689311e-05,-1.3541774594874213e-06,-1.1984999778410695e-05,1.0944557207314906e-05,-1.40905838709486e-05,-2.394909928592829e-06,6.064461126199916e-05,-4.025057132486178e-06,2.84569057727721e-06,-5.2143729262137435e-06,-2.285833638353049e-06,5.51874313272322e-06,4.537907604493728e-05,-1.924049358729345e-05,2.0142608811105473e-05,4.395531664830521e-06,-4.271757734474992e-07,9.770528731083914e-07,2.185821965761192e-05,-1.327393128680213e-06,7.464869149229019e-07,-2.2892684583301014e-06,-3.7778361092573184e-05,-2.1234283037178305e-08,7.413228687326574e-06,0.00012218879711076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,kingpatzer,1.0,-1.0300678790131913e-05,-1.3761627827366608e-05,8.973318157365684e-06,3.390475125435961e-05,2.909667659597585e-06,1.6435638714910762e-05,-3.929167842980318e-05,-5.069663769456508e-06,3.7322664432842454e-06,-1.9493803206356204e-06,-1.6880467150494215e-06,4.375378061761166e-05,-1.3519671258390734e-06,-8.806022536950293e-06,7.667564159155152e-06,-1.1810117056543602e-05,-4.6774681912222115e-06,4.370959482433954e-05,-5.135601585703649e-06,1.626524979751651e-06,-6.663177411063696e-06,-2.346589601768363e-06,3.932237717547279e-06,3.701023914202147e-05,-1.4818133060937326e-05,1.2105026032002471e-05,6.132801652383113e-06,-1.335396286441509e-06,9.90271351378675e-07,0.00013775715612579598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,BobbyBobRoberts,0.0,9.308901225713361e-06,1.2685247636499444e-05,-7.822232972101726e-06,-2.8399279025120284e-05,-3.314249574832226e-06,-9.495990062702647e-06,3.0481246954049852e-05,4.700197489287858e-06,-2.7298214258473546e-06,1.079381867087974e-06,1.9228822369196438e-06,-3.438722472513432e-05,2.385594272053338e-06,6.4255373974321475e-06,-4.888972766646614e-06,1.0449819852643788e-05,1.8621238065566638e-06,-3.313102581705992e-05,3.1540249811190133e-06,-1.9393299229660124e-06,3.226768492938154e-06,2.348646227399593e-06,-2.651973344167543e-06,-2.800176672972901e-05,1.5070836213370623e-05,-6.5345487814801e-06,-2.5352083461370786e-06,2.341223938847181e-06,-1.0622279152315298e-06,-9.263031236862137e-05,1.540695909721289e-06,3.2783915631080376e-06,1.2128635840402712e-06,1.9356813614236173e-06,2.46544454026103e-06,-1.2389831269599159e-06,-2.6318487254721184e-06,-4.730371875492981e-06,3.5579964767592134e-06,4.511995328790178e-06,0.0001774537121393133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,jark831,0.0,9.308901780264502e-06,1.2685247613903324e-05,-7.822234575354689e-06,-2.8399278146444506e-05,-3.3142496367287757e-06,-9.495990890153798e-06,3.0481248288965144e-05,4.700196745609142e-06,-2.729824090949015e-06,1.0793819315755e-06,1.9228794023821773e-06,-3.4387223449234255e-05,2.385594295235531e-06,6.425538959358032e-06,-4.888972838208645e-06,1.0449819852643788e-05,1.8621215509113468e-06,-3.313101969865689e-05,3.154025758093283e-06,-1.9393313897525588e-06,3.226769041365775e-06,2.3486451767111284e-06,-2.651973727045296e-06,-2.8001764626180346e-05,1.5070839232707974e-05,-6.534547459500783e-06,-2.535206978372536e-06,2.3412252605120067e-06,-1.0622266408944876e-06,-9.263031520017386e-05,1.5406952270625687e-06,3.2783906971510927e-06,0.00017766533654540824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,kcbh711,0.0,3.61755116285714e-06,1.3960997885283731e-05,-1.9735430849670938e-06,-2.6819267093337305e-06,-1.6836158763598425e-05,-1.317321200137391e-06,2.781915262128284e-06,1.812556983993536e-06,-8.687323428174851e-07,5.974087809063861e-07,1.501264418364097e-06,-2.5115697231476143e-06,0.00013823161582894423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,CommanderSheffield,0.0,5.121418443853607e-06,1.1362410046990785e-05,-3.3738449511436334e-06,-1.3018221272274602e-05,-6.536024909307343e-06,-1.4419617063575989e-05,1.4673252343302277e-05,2.3871715005713527e-06,-7.141063591952903e-07,4.884133648393795e-07,4.326713138906574e-06,-1.217620968193484e-05,3.508218964353002e-06,1.43099239100137e-06,-7.53821617391936e-07,3.544424460662455e-06,-4.829884450057994e-06,-2.018693642359624e-05,-1.6708329304843019e-06,-9.303748836522741e-07,-4.5328492503842884e-06,2.957368539343386e-06,7.992413937299722e-07,-9.022185446057623e-06,1.1900378695491293e-05,-4.970973016231863e-06,4.948981383433228e-06,4.8139293172219024e-06,-2.8623159432008807e-06,-2.5983711811715648e-06,2.184871049684035e-06,2.922842013507512e-06,-6.677246642499239e-07,1.4471064215002743e-05,8.892035192778532e-05,2.218806682626251e-06,3.226244401328212e-06,-7.721215776866817e-06,5.024278098269868e-06,-0.00013466889119266755,1.1236920745706293e-06,0.00020570862636274637,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,sonsofaureus,1.0,-2.3225733155270784e-06,-1.0486249526688844e-05,1.7476524969839883e-06,1.5763250961015733e-05,6.901388127206087e-06,2.667106437886192e-05,-1.8389366771907817e-05,-1.5670277368802988e-07,-4.697098229253415e-07,2.7962864120753897e-07,-4.074419854994369e-06,1.3374681112632269e-05,-1.9362689438130746e-06,6.657463151808228e-07,-9.081680219318201e-07,-5.039902684760868e-06,3.2121751272602043e-06,2.860700128785581e-05,-6.051839588229197e-08,-2.3960197813987968e-06,2.248154120371815e-06,-2.67894994731253e-06,-3.763858262376277e-06,1.1387977215588153e-05,-1.1901557589943339e-05,5.124958589092975e-06,-3.4858038773883614e-06,-5.1235450644841904e-06,3.71981427315655e-06,3.7364783475598076e-07,-4.150059762817726e-07,-3.16229199226332e-06,3.1113544146008187e-06,-2.591861127963843e-05,-0.00014126892699020807,-5.003508344431489e-06,-7.762932125900894e-06,1.0455798848884213e-05,-5.477441883770974e-06,0.00021936771926983503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,Nkklllll,0.0,4.895889703139984e-06,4.6880296851779445e-06,-3.1279944027288212e-06,3.025043448468947e-07,-2.0533109550557885e-06,-1.2702356800451641e-05,2.5386713081001443e-06,3.4774595332599136e-06,-2.0025282668036896e-06,1.5600796772777675e-06,2.440813804932611e-06,-4.548433172071248e-06,3.1062319725060695e-06,4.1764054702958086e-06,-3.773196351373522e-06,-2.619321108854837e-06,-4.846988809283058e-06,-2.147329374209988e-06,-2.4105267953833963e-06,-4.460503755383039e-06,-6.384869434783437e-06,1.512513734116791e-06,-3.6532090932235467e-06,-4.919232701517801e-07,3.810047899450309e-06,-4.144527305850293e-06,4.8158567684381166e-06,3.967513515514168e-06,-3.679322260748211e-06,-2.153237041558356e-06,3.646183482452302e-06,-3.851468398169577e-06,2.5345421923291043e-06,-3.371227664776045e-06,0.0001840446056929059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,hamletandskull,1.0,-3.8405478230515964e-06,-5.7874400612672205e-06,2.7425869811789284e-06,6.096024945094271e-06,2.31196140780394e-06,9.836932467150477e-07,-6.590464283253544e-06,-0.00015887819308517696,8.599170411150464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,the_irvingtonian,0.0,2.8028090598970507e-06,3.8087761911452712e-06,-1.9964100471766773e-06,-3.4283732023898813e-06,-1.498841223796514e-06,-6.363004118153077e-07,4.2123149095948315e-06,0.00014928799196214264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,OnMyWhey113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,ClearlyBanned22,,0.0002002020983166233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,exotics,,-1.8739541954758224e-06,-1.4178041493888892e-05,1.819586773227221e-06,2.3072877403980968e-05,8.638581275703771e-06,0.0002922027291112852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,tomgabriele,,4.375463419228597e-06,7.3439192566920535e-06,-3.1085673721834364e-06,-8.250804182446821e-06,-3.0551493024594155e-06,-1.6161637668239159e-06,8.801951512478854e-06,0.00015104697061290402,-8.128013181446362e-05,0.0001044063265539734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,thoselusciouslips,,8.336378786083794e-06,6.736500947965899e-05,-3.455160116772332e-06,-2.301707358423071e-05,-8.851813616168289e-05,-2.133437585793676e-06,1.234175560989101e-05,1.7684404750893802e-06,-3.551656943682108e-07,4.987800768914224e-08,2.5219757290796792e-06,-1.2571458641721116e-05,2.1123497724661597e-06,0.00022347914640030166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,Gammapod,,-5.6738317922472675e-06,-1.8362544336696592e-05,3.5798969813578826e-06,1.7810874809016162e-05,1.624901339319024e-05,4.525965385433828e-06,-1.5240008228112397e-05,-1.976546321759697e-06,4.917255065270285e-07,-1.4608148525222294e-07,-3.852303154109082e-06,1.297050085239776e-05,-0.00010078406860743141,1.0762549615549431e-06,0.0002220967931463788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,getlough,,-1.1745528520280413e-05,-2.4331047466790923e-05,8.137558307462241e-06,4.063914908697376e-05,9.330026876210891e-06,1.5212002563053095e-05,-8.162280115499505e-05,-3.654962257009309e-06,1.6393885529364029e-06,-1.2765174307778936e-06,-4.635183268821737e-06,8.23744685491099e-06,-4.552599904980525e-06,-1.8008705863789075e-06,8.254680445201018e-07,-2.673667073204689e-06,7.383272469343976e-06,1.4389591318853146e-05,3.6133544791359167e-06,0.00022707251314626055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,dangerxmouse,,-1.753631903045495e-05,-3.9522958434518665e-05,1.1502747946950529e-05,6.422499916534484e-05,1.5681162143869665e-05,1.3115934453039448e-06,-2.359058847054144e-05,-8.003010025075169e-06,4.877457132067919e-06,-4.857816382195132e-06,-1.0425043468095244e-05,5.22153552675209e-06,-9.158905464063268e-06,-6.740814775732782e-06,6.2385365033054515e-06,-5.5477555058543606e-05,1.6157891484506432e-05,1.3213907879340767e-05,1.2852880803024057e-05,8.061036107200578e-06,0.00022399696352646861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,DayMorrow,,-7.464469669440096e-06,-3.460847517158134e-05,4.0453533352140385e-06,2.0139445570416712e-05,3.951704482885724e-05,3.486244645793412e-06,-1.5307111156998988e-05,-2.521807839341408e-06,9.400791960165316e-07,-5.448949268744134e-07,-3.734327771575152e-06,1.4466381398271201e-05,-2.910914439312909e-06,-7.714707699494858e-08,6.162741953966289e-10,-6.797289405469329e-06,5.2766402667378815e-06,2.274145514005757e-05,1.8393962934145611e-06,1.5206129183144019e-06,6.0167539978159126e-06,-8.037359616390935e-05,0.00022335314415895097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,ellipses1,,1.4371762950718875e-05,4.034235187534955e-05,-1.1360309901360126e-05,-0.00011328131387646592,-6.276510731163015e-06,-1.2091767500259654e-07,5.722758208116698e-06,5.101792921106591e-06,-3.1125003777961994e-06,3.3255540907541525e-06,6.111999880478977e-06,-9.836168773645702e-08,5.797146801387278e-06,2.8897954730615427e-06,-3.1189913322038313e-06,-1.9326743103446458e-06,-1.2529491386012167e-05,-9.314938705233183e-06,-8.856593630294075e-06,-6.12213138183928e-06,-1.2692769633592205e-05,2.0314558765778183e-06,-2.70225723214542e-06,5.433621871441324e-06,-1.277805342133299e-06,2.0229128716404842e-07,0.00015660986282579287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6jmube,hab33b,,3.717408632635031e-06,4.2091229541753215e-06,-2.4075940367504314e-06,-1.708860068651111e-06,-1.6991882942560234e-06,-6.355594879285273e-06,3.4273904563740367e-06,2.403235704557036e-06,-1.2214450652477192e-06,8.965164043725445e-07,2.18220549133352e-06,-3.670340885402616e-06,2.3404973714157e-06,2.1582572785344985e-06,-1.7667173845830563e-06,-9.265697768218417e-07,-4.353713595229652e-06,-3.422536638723882e-06,-2.102085031259715e-06,-2.892211668318298e-06,-5.689372463132777e-06,1.289014165452097e-06,-1.6269920621533372e-06,-9.970715507778059e-07,2.437096741957801e-06,-7.034720003382248e-07,4.523354140707086e-06,0.00016004562141313567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
