username,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
bgbba1,0.9037596372869977,0.4280403017055609,-6.808919095900501e-06,-2.3468188863662092e-05,-8.980951071228878e-05,5.752178038733624e-06,5.265189149089468e-06,-1.9125211323029315e-06,4.541369126215848e-06,-3.1346997381311617e-06,9.679309656097401e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tweetypi,0.9418217577809136,0.3361126465562676,-8.67342877545882e-06,-1.7716075787410362e-05,-6.956791084624464e-05,4.059019519127848e-06,1.0272990383538938e-05,-7.70373423832603e-06,-3.6980635848186724e-06,6.756272027148419e-06,1.608420826111162e-05,0.00024426880213861997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lnfinity,-0.9431643419190819,-0.332326650301515,8.929514686310083e-06,2.703631529418264e-05,6.16604581088857e-05,-2.518347797681035e-05,-3.5032947584970815e-06,1.8764872187900892e-06,-2.837828080862667e-05,5.808927897621616e-06,-5.291718278950814e-06,-1.4184062415693833e-06,0.0001244986863413836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genoskill,-0.9463126645901265,-0.3232526489780492,1.1856336919449467e-05,1.9263585259891587e-05,6.43169920021437e-05,-9.160098600928351e-06,-1.2288038255052255e-05,1.1230628219829928e-05,-6.900764004638107e-05,3.089636718117157e-06,-9.329815381758331e-06,-3.57836823424947e-05,3.1119603296879657e-06,0.00023368107089075503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waphlez,0.9418234277208408,0.3361080440983693,-5.25835467592565e-06,-1.8648378694367248e-05,-7.037010402898344e-05,5.742574081722514e-06,1.9694076599233816e-06,-1.3197023438198453e-06,4.5625020522505026e-06,-2.7316576404076627e-06,3.5888738619888915e-06,2.3658030193470602e-06,-3.751300374152616e-06,-8.609100969628214e-07,9.089007004189036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buffalo_slim,0.9418234472748642,0.3361079905672427,-4.856591864832168e-06,-1.785643751023639e-05,-7.111001741085593e-05,4.7286660371906575e-06,1.8042492816935124e-06,-1.253609542357868e-06,3.7157190023977514e-06,-2.2342232960272935e-06,3.30462349709703e-06,2.4591606209678215e-06,-3.109001487226283e-06,-1.0615345110869046e-06,2.4278176901561597e-06,8.579876240523268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MagentaHawk,0.9418260998235753,0.33610050864119706,-6.796103976777597e-06,-1.792015877508956e-05,-6.981785931000755e-05,4.778536659310613e-06,6.1591209391842795e-06,-6.048508469389409e-06,1.8476175325805017e-06,-4.3317208683142955e-07,9.602793453241106e-06,2.107771428305808e-05,-2.6664244664635456e-06,-1.62783961348355e-05,4.0861305450236245e-06,4.102959671166203e-06,0.0001989907621606161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jweezy2045,0.9507754319710429,0.309880723380039,-8.604845748294939e-06,-1.814846129715389e-05,-6.26013627202455e-05,3.1817545832197736e-06,1.147060702059681e-05,-6.1655319126267555e-06,2.3357021603616387e-07,-1.6293182124280263e-06,1.6082543067513827e-05,1.9497084216924036e-05,-3.072507313355906e-06,-1.1169268722574982e-05,3.632478723689137e-06,3.963658789724208e-06,9.287013782357064e-06,9.922120431943032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deutschbag_,0.9509982541954927,0.3091962147718148,-6.109126667694878e-06,-2.2675354501244205e-05,-6.0509083117082796e-05,8.24599450808786e-06,1.1588955312607103e-05,-1.54414624663229e-06,6.90583500585132e-06,-4.990399453055974e-06,4.1083205557144e-06,-6.165886419823845e-08,-4.9436782160184005e-06,-2.98834517342604e-07,3.4025826313610732e-06,2.973166840456992e-06,9.147742491761521e-07,3.238996457139446e-06,0.00012932373714294638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supergodsuperfuck,-0.9507757103675002,-0.3098798466179126,1.1958276281888116e-05,2.145131746779042e-05,5.9316177475691396e-05,-7.138942315636136e-06,-1.443811640328821e-05,9.68797307313769e-06,-9.136508131072532e-07,1.93565488486427e-06,-1.9786971086430936e-05,-3.142454768489462e-05,5.492627317612779e-06,1.7718985341203828e-05,-5.52880417158853e-06,-5.663020783638908e-06,-1.4514375026129507e-05,-9.511276000637848e-05,-1.1050224883075715e-06,0.00011709689827795879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hubeyy,-0.9507778350741457,-0.3098733082677544,1.0730939193373062e-05,2.0351253294418425e-05,6.026576285442253e-05,-6.4357857859835195e-06,-1.3671227272713009e-05,9.380612296400327e-06,-1.6106331240690456e-06,2.0790961605675982e-06,-1.9728263721767953e-05,-2.8979272187548564e-05,4.414238034416258e-06,1.957977212994e-05,-5.318287186506942e-06,-5.440332826145706e-06,-1.242284704395558e-05,-9.863427585552304e-05,2.2641115763018008e-09,9.856485356578772e-06,0.00015811533846389332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yunyun333,-0.9970590034872412,-0.07663742476033361,8.739944315327191e-06,1.1419883406480321e-05,7.272971568544685e-06,-1.0005440226491643e-05,-1.0408927402085371e-05,1.1278267162929347e-05,-2.7600564534728267e-05,3.6613782371921206e-05,-3.2010611856662565e-06,-2.1652659822807227e-06,3.7347494048672534e-06,1.4209994650498545e-05,-4.0529226600558426e-06,-4.0241060196906665e-06,-7.790092518959387e-06,-1.1340914620667136e-05,-4.675813150299302e-06,9.204190980542931e-06,7.473306893785302e-06,0.0002130217444291212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slash178,0.9735234377781308,0.22858707748399945,-1.3359216051383122e-05,-2.1028564126069872e-05,-3.7459596120579245e-05,1.5611178051315675e-05,1.2782753661764862e-05,-1.5212734072306797e-05,6.35659542089827e-05,-8.839552095484366e-05,1.1923291939592277e-06,2.2809679276908092e-06,-4.4584111089610025e-06,-1.781032610306412e-05,2.9633976447169132e-06,2.9024891935983375e-06,8.086044852132052e-06,1.4763565694501098e-06,5.940826389208246e-06,-3.094339940194126e-06,-7.0021278885551155e-06,-8.814644046975066e-05,0.00020321165686277494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutty2k,0.9552349722257655,0.2958481247615085,-9.592552227428521e-06,-2.4087413412196666e-05,-5.408848527152353e-05,1.4553820707772148e-05,8.324925280641057e-06,-5.666514229563877e-06,6.46940830348406e-05,-9.232818088688197e-05,5.366246243501223e-06,5.374046514576463e-06,-1.5583941451163686e-06,-5.520888002470984e-06,1.0455922635453693e-06,1.0565698761476465e-06,2.737532022391683e-06,1.0608338119727108e-05,7.0851529308589e-07,-1.9240722662838635e-06,-1.106382640247735e-06,-4.415242656340176e-06,3.824419568330315e-06,0.0001343083601164527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zolartan,-0.9669293597497087,-0.2550443083855729,9.71778005609146e-06,2.1946701415945582e-05,4.602528892240851e-05,-8.487774547530728e-06,-1.8062672067746514e-05,5.497980816889634e-06,-5.95790954795555e-06,7.646568984407647e-06,-2.6262160220954312e-05,-1.4992854540413398e-05,5.6456640359300745e-06,7.340574840456892e-06,-3.8516276321007825e-06,-3.780642013686765e-06,-7.2974904749530814e-06,-4.578070372913665e-05,-2.304704343761782e-06,3.669729457960386e-06,2.139744829510423e-06,1.1349908251865334e-06,6.43218033148589e-07,-9.487280554791237e-06,8.66236685817549e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin_RC246,0.9421340746956346,0.3352362958181377,-4.708013301598965e-06,-1.847260326718292e-05,-7.043824452408114e-05,7.479903106306118e-06,1.3285072379420772e-06,-8.098195766111106e-07,8.100344548961543e-06,-2.3105502376050595e-06,2.4967946094803606e-06,7.597540187318756e-07,-2.8643605936188472e-05,-2.737840104204302e-08,1.0792647003647487e-06,1.0049744042723279e-06,5.187894597139597e-07,8.973174915385291e-07,7.765196793399529e-07,-1.1503988704182309e-07,-6.44512875350258e-08,-2.813901652360184e-07,2.071548833399226e-07,4.2966338446758804e-08,-2.433642171802353e-07,7.055452840381291e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LongenWhatNot,-0.9421360047470495,-0.3352308425371028,7.610735483439053e-06,2.2010424657572545e-05,6.643964399886832e-05,-1.2132808765353501e-05,-4.016438931467065e-06,2.886567364140496e-06,-1.1100950952966295e-05,4.802986867601977e-06,-6.51059046337806e-06,-4.419783224843197e-06,3.0141951987621195e-05,4.143868816144343e-06,-3.5436402677749254e-06,-3.241628624013041e-06,-2.2617972249429723e-06,-7.598296419610941e-06,-2.4640203111622938e-06,2.9439252108819126e-06,8.131612302538441e-07,2.926909088262989e-06,-3.302684879565194e-06,-1.0184283790109278e-06,4.217494326021363e-06,-6.417534042795284e-05,0.00014230543047461734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rockmar1,0.9418234510387784,0.3361079761222526,-6.069069776180198e-06,-2.0236338005029623e-05,-6.888168912800677e-05,7.8113185887631e-06,2.333425205873596e-06,-1.4252957556835733e-06,6.203360033599926e-06,-3.7009674815379823e-06,4.176645076113281e-06,2.1977204756089015e-06,-5.05057018990464e-06,-5.66756698354978e-07,3.50072740141559e-06,3.0651998630099644e-06,1.786933909338763e-06,2.5680538914168255e-06,2.891761804767276e-06,-1.785201874107683e-06,-1.0271227934566497e-06,-1.295410304537974e-06,5.545106569041853e-07,3.7521695280122943e-07,-2.564774366439116e-06,1.45728471602104e-06,-1.577656579272146e-06,0.00010021598336433555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jcooli09,0.49568165653201385,0.8685042393235373,-1.299375170249739e-05,-4.1990868754150964e-05,-0.0001874697639320056,5.961189957029787e-06,6.030595738489231e-06,-2.1459605634418887e-06,-7.887661300728933e-07,2.804720006066232e-06,1.2620071547767075e-05,2.280461193286646e-05,-4.800616667012854e-06,-5.479527705093433e-06,5.442207893084682e-06,5.5006713813891235e-06,1.2145648866174122e-05,1.3855449491358273e-05,2.9565009915812593e-06,-6.288511544256533e-06,-4.265527202842242e-06,-6.1187402385053585e-06,-1.1585097479011877e-05,8.519523786317617e-07,-1.7401474462777398e-07,1.836296268855589e-06,-4.3915395790854604e-06,3.950393351411435e-06,0.00020756646038376593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glitter-glam,-0.9531039572554322,0.30264290890263446,6.813500536628753e-06,-3.469999751562669e-06,-7.867404317036545e-05,-1.6356183871552892e-05,-6.789890371854235e-06,5.8551437520286276e-06,-8.562966411748633e-06,5.842897647642465e-06,-4.3359169627043884e-07,1.0046093874645863e-05,1.304595107954686e-05,2.031472266401958e-05,-6.954016705544314e-06,-6.051314527468396e-06,3.5344647880846588e-06,-1.2149722790880521e-05,-2.900277616759025e-06,9.599184610467242e-06,7.871393827686955e-06,7.85377095346795e-06,-1.0180811359262907e-05,-7.935938508522093e-06,1.63828939079627e-05,-6.047888088035916e-07,3.935908016127036e-06,-6.829102470322951e-06,0.00010237950894476872,0.0003122806117402401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hykue37,0.9418257548758877,0.3361014899210997,-6.1821986765278325e-06,-1.8492182592402605e-05,-6.976286641345903e-05,5.662465541593673e-06,4.195752412344472e-06,-3.843163174987154e-06,3.7161622142597363e-06,-2.5298117539131414e-06,6.980832924946318e-06,8.31979381110045e-06,-3.4827047169445305e-06,-7.819231778167726e-06,3.7751151524323133e-06,3.6383887067622107e-06,3.023638619258386e-06,1.1980512351272682e-05,1.8770456916710282e-06,-5.1638623648725524e-06,-1.228293103744916e-06,-4.200038652146411e-06,4.2418842406919535e-06,1.2910187781442026e-06,-4.585277935104088e-06,1.2749801480790833e-06,-1.0501041599303436e-06,2.8338093381727914e-06,6.4488303988689935e-06,-1.1635651120954115e-06,0.00017343150851889598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YahwehTheDevil,-0.9472525262660348,-0.3204881101402426,1.1412573689678992e-05,2.136828286513382e-05,6.236154181841581e-05,-6.423429424815753e-06,-1.3285911866358042e-05,8.687586293736098e-06,-1.9566464330138436e-07,1.215223450380649e-06,-1.7806950716597243e-05,-2.9566883410541308e-05,5.203272500167948e-06,1.479611789949779e-05,-5.072629745343466e-06,-5.246372302285637e-06,-1.396793302497998e-05,-8.272927262697796e-05,-1.546792470477941e-06,7.5435057847209695e-06,5.935913026439297e-06,2.937252557599624e-06,2.601905680777944e-06,-1.4540125948465481e-06,4.789811430765356e-06,-2.353304744919247e-07,2.2936570599059e-06,-1.5668225783311866e-06,-3.381503122057886e-06,1.9466220337986016e-06,-3.4862844079120633e-06,9.628530209100583e-05,0.0,0.0,0.0,0.0,0.0,0.0
Zurlly,0.9257690146017372,0.37808956018626544,-4.468349042151741e-06,-1.8154799767394247e-05,-8.156697947220478e-05,2.193256305780789e-06,2.583293417338952e-06,-1.6415288775068668e-06,1.1325390274076562e-06,3.704144455862399e-09,4.626948233353363e-06,6.203044932425024e-06,-1.2801889380688931e-06,-2.2058361106488836e-06,1.990273450001102e-06,2.0608306051599463e-06,3.009538132282662e-06,1.621925649780475e-05,6.019038688444983e-07,-2.1705665915793786e-06,-6.764520377438271e-07,2.05226938605598e-06,-2.1629755683989637e-06,-2.696457173167491e-07,-1.4386687251078007e-06,8.888633027505187e-07,-1.848369239546714e-07,1.0819026827967886e-06,2.563450944536e-06,-2.7628435790648732e-06,7.902870951050678e-07,-1.4534542098179341e-05,9.204307350243503e-05,0.0,0.0,0.0,0.0,0.0
Gumpler,0.9418257548758875,0.3361014899211007,-6.182197837896911e-06,-1.849218202732758e-05,-6.976286347281968e-05,5.66246500034964e-06,4.1957522151056865e-06,-3.84316412095424e-06,3.7161658671047526e-06,-2.5298112117496238e-06,6.980836212138493e-06,8.319794543974106e-06,-3.482702933434909e-06,-7.819230851715306e-06,3.775117677820151e-06,3.63838482943713e-06,3.023639177185303e-06,1.1980511180113974e-05,1.8770465755405072e-06,-5.163863238657275e-06,-1.228293103744916e-06,-4.200037088611626e-06,4.241884918901205e-06,1.2910171569869196e-06,-4.585275574855437e-06,1.2749817350194146e-06,-1.050105102578485e-06,2.8338149223404094e-06,6.448830886061022e-06,-1.1635635393759572e-06,6.525920281060333e-07,-6.255953178966972e-06,4.956118818940991e-07,0.00017331670341424533,0.0,0.0,0.0,0.0
smithrereen,0.9418217577809134,0.33611264655626794,-8.673429194774281e-06,-1.7716076687726046e-05,-6.956790937592497e-05,4.059020332809705e-06,1.0272989881412778e-05,-7.70373265008151e-06,-3.6980623672036667e-06,6.756273169532002e-06,1.6084210284864002e-05,5.119978520329015e-05,-2.1996229262699414e-06,-2.9535448498120086e-05,4.654905685159222e-06,4.956891959543024e-06,1.780706050126698e-05,3.2510237222723106e-05,-1.421012821578967e-06,-1.8180269869510848e-05,-8.526907447364604e-06,3.6639913411216494e-06,-4.929730459607534e-07,3.2909059190490077e-06,-1.0405996415512298e-05,4.447238207778035e-07,-1.5768104737444474e-06,1.8611960066474023e-06,1.619551380644719e-05,5.52105887318283e-06,3.730956496308909e-06,-2.054029548853409e-05,1.4318125065422324e-06,2.973874289037981e-06,0.00023122441107644516,0.0,0.0,0.0
swearrengen,-0.49600551424096756,0.8683192349487867,-1.7607487688249982e-05,-4.052903365255843e-05,-0.00018422498491006724,1.53337435588851e-05,1.4701443322897486e-05,-3.2632071423466307e-06,2.327772594840497e-05,-3.0778348921910756e-05,3.545785458755969e-06,-3.570514196960385e-05,-1.3284920858436071e-05,-3.772537726427645e-05,7.76845583291478e-06,7.938607163816983e-06,-3.0252334533509e-06,2.4140374255803224e-05,9.097456436697526e-06,-7.235841060284798e-06,-9.54546845005365e-06,3.281989339546209e-05,8.401962521590547e-05,1.7872985307911745e-05,7.503742220297798e-06,2.0909721739137357e-06,-6.109119903026616e-06,6.091472273233486e-06,5.43301112329964e-06,-0.00030103140374614676,-1.816755125569762e-06,-8.905480811336294e-06,9.082061164144119e-05,-2.3922697579457676e-06,-3.394966912662658e-05,0.00029267664997877893,0.0,0.0
Snokus,-0.3259149517028507,-0.9453989208847197,9.1507674328325e-07,4.3212568149317807e-05,0.00021103650792045792,3.7317042310530755e-06,-8.948388540114414e-07,-4.905072144936036e-06,3.277106681095701e-05,-4.5344135847176896e-05,-2.554753832213934e-05,-6.888088181759692e-05,-9.49181055998689e-06,-1.1607945736978001e-05,-2.8725896928271265e-06,-4.320208511054019e-06,-1.561122083853598e-05,-8.788393573050431e-05,1.460292781435982e-05,2.994772635041863e-05,-2.2091983065257787e-06,-6.290908604701652e-05,0.00010350058750187242,1.4061581612228112e-05,3.113025280574539e-05,1.6766885396304003e-06,-1.0566949248800153e-05,1.8055663399066142e-06,-0.0001032549071921372,-6.785741422895785e-05,7.656772537078616e-06,7.04881020222089e-05,-0.00011919061093950122,1.05181486922626e-05,-2.5093482387299544e-05,-0.00042267882663288444,0.0001746134658011736,0.0
not_homestuck,-0.973905345679337,-0.22695448607887983,6.814167562698538e-06,2.739738088722298e-05,3.670397678392008e-05,-5.203719771975942e-06,-4.356661753044135e-05,4.234612576967294e-06,-3.650896832352412e-06,4.406352754216873e-06,-5.3102602940217314e-06,-9.127423603103904e-06,2.4926829849529544e-06,1.1685392974895274e-05,-2.4025351600112667e-06,-2.3497767085913465e-06,-4.299224140176476e-06,-9.39715509044123e-06,-6.182375122123862e-05,3.0620405815313584e-06,1.6619226863418024e-06,9.167355229222721e-06,-8.390794173185337e-06,-2.272877469604368e-06,3.1417643505675724e-06,4.844464962260624e-08,8.238789373364547e-07,1.8122238296915328e-07,-9.587980217035747e-07,2.4369620084813e-06,-9.948712317897355e-07,2.8741289486205572e-06,2.6253159165938244e-07,-8.887926121840363e-07,-4.126950423938706e-06,-1.0596317248508627e-05,-4.267373520057916e-05,0.00016864653102501264
